CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,16,MICHOACAN,5,4,JIQUILPAN,106,VISTA HERMOSA,2368,RURAL,B,27,57,47,4,67,2,7,57,3,0,0,0,0,271,7,278,438,ACTA CASILLA,NA,NA,NA,4,4,106,VISTA HERMOSA,2368,R,,0.5500711868384432,1,2,5.2
5,16,MICHOACAN,5,4,JIQUILPAN,106,VISTA HERMOSA,2368,RURAL,C01,27,43,59,1,66,5,5,46,0,0,0,1,0,253,2,255,437,ACTA CASILLA,NA,NA,NA,4,4,106,VISTA HERMOSA,2368,R,,0.09917915602247818,1,2,5.2
5,16,MICHOACAN,5,4,JIQUILPAN,106,VISTA HERMOSA,2369,RURAL,B,41,84,115,8,122,1,3,31,2,0,0,0,0,407,3,410,707,ACTA CASILLA,NA,NA,NA,4,4,106,VISTA HERMOSA,2369,R,,0.3387471011238161,1,2,5.2
5,16,MICHOACAN,5,4,JIQUILPAN,106,VISTA HERMOSA,2369,RURAL,C01,44,87,111,0,101,2,6,28,0,0,0,0,0,379,11,390,706,ACTA CASILLA,NA,NA,NA,4,4,106,VISTA HERMOSA,2369,R,,0.3079696562759511,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2370,URBANA,B,89,58,40,2,5,3,6,67,2,0,2,3,0,277,7,284,437,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2370,U,,0.5752373523834586,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2370,URBANA,C01,82,75,19,3,1,5,7,72,2,0,1,2,0,269,6,275,436,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2370,U,,0.9633423139131578,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2371,URBANA,B,80,71,30,2,0,3,1,64,1,0,1,0,0,253,9,262,385,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2371,U,,0.7349040127385504,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2371,URBANA,C01,68,61,26,5,0,2,1,93,7,0,3,1,0,267,7,274,385,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2371,U,,1.2602352894214026,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2372,URBANA,B,122,108,53,0,6,3,3,119,6,0,0,2,0,422,6,428,692,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2372,U,,2.352816539845676,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2373,URBANA,B,73,86,80,0,0,6,0,107,6,0,0,0,0,358,12,370,634,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2373,U,,1.9250116877389676,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2373,URBANA,C01,97,66,82,3,3,7,4,110,4,0,1,2,0,379,12,391,633,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2373,U,,1.6098084342837145,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2374,URBANA,B,70,87,59,3,2,2,4,180,7,0,0,0,0,414,25,439,669,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2374,U,,3.5484516105775437,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2374,URBANA,C01,76,77,46,3,6,2,5,179,2,0,0,3,0,399,7,406,668,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2374,U,,3.3563177192317224,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2375,URBANA,B,95,103,63,6,5,4,2,128,5,0,1,0,0,412,14,426,672,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2375,U,,2.5657779553866362,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2375,URBANA,C01,95,93,51,5,8,5,3,144,5,0,3,1,0,413,11,424,671,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2375,U,,2.7660640196019144,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2376,URBANA,B,102,123,43,6,1,3,0,154,1,0,4,2,0,439,8,447,659,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2376,U,,3.4115422619102693,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2377,URBANA,B,111,62,29,6,3,7,4,72,3,0,0,0,0,297,7,304,437,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2377,U,,0.6706400315828858,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2377,URBANA,C01,72,69,42,3,2,2,0,82,5,0,0,0,0,277,0,277,436,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2377,U,,1.1259472792146725,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2378,URBANA,B,50,109,92,2,2,3,2,89,1,0,1,0,0,351,9,360,556,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2378,U,,1.9534327350461653,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2378,URBANA,C01,51,103,109,0,0,0,0,82,0,0,0,0,0,345,0,345,555,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2378,U,,1.7067800785304512,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2379,URBANA,B,65,84,93,3,6,5,5,119,1,0,5,3,0,389,14,403,641,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2379,U,,2.1846850403137688,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2379,URBANA,C01,68,73,97,9,6,1,6,95,2,0,0,7,0,364,20,384,641,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2379,U,,1.4840657081477369,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2379,URBANA,C02,71,69,110,1,7,3,7,97,3,0,1,2,0,371,13,384,641,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2379,U,,1.4577395972192013,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,B,73,77,120,2,4,1,3,122,0,0,2,4,0,408,15,423,666,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,2.11840613692285,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,C01,59,67,133,6,8,1,4,90,1,0,1,2,0,372,14,386,666,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,1.3148783554447228,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,C02,66,93,130,4,3,0,0,75,0,0,2,4,0,377,13,390,666,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,1.3529684740222752,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,C03,46,59,124,6,3,0,4,89,5,0,1,4,0,341,11,352,665,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,1.2167343371098442,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,C04,47,64,128,7,4,4,2,99,2,0,0,0,0,357,12,369,665,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,1.5073335134549426,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2380,URBANA,C05,64,82,104,5,0,4,3,71,2,0,0,2,0,337,6,343,665,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2380,U,,1.1070865211167769,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2381,URBANA,B,67,74,145,7,6,4,1,50,1,0,0,14,10,369,12,391,643,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2381,U,,0.517162257757879,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2381,URBANA,C01,54,67,179,9,2,1,5,28,0,0,2,5,0,352,7,359,643,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2381,U,,-0.025773088612798783,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2382,RURAL,B,7,36,37,0,0,2,4,49,1,0,0,0,0,136,2,138,234,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2382,R,,0.1271911836658869,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2383,RURAL,B,8,39,99,1,4,1,0,35,2,0,3,0,0,192,1,193,483,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2383,R,,-0.1376960368319482,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2383,RURAL,C01,6,35,112,3,1,0,4,34,1,0,1,4,0,201,2,203,482,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2383,R,,-0.21286943845501444,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2384,RURAL,B,17,87,112,8,1,0,3,50,4,0,1,3,0,286,13,299,483,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2384,R,,0.8805827383638968,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2384,RURAL,C01,21,77,120,3,1,1,5,64,0,0,4,1,0,297,14,311,483,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2384,R,,1.0236086982738304,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2385,RURAL,B,51,56,67,6,1,4,5,79,3,0,2,1,0,275,9,284,458,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2385,R,,0.9359367024950391,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2385,RURAL,C01,44,70,57,4,3,2,2,101,4,0,2,0,0,289,4,293,458,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2385,R,,1.651246308222008,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2386,RURAL,B,9,66,105,9,3,2,3,39,0,0,2,2,0,240,18,258,446,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2386,R,,0.3516073792259681,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2386,RURAL,C01,7,90,89,5,0,0,3,63,3,0,0,3,0,263,9,272,445,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2386,R,,1.2439029961854926,1,2,5.2
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2387,RURAL,B,9,52,44,3,1,0,2,1,1,0,1,3,0,117,3,120,376,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2387,R,,-0.6904492641459421,1,1,5.1
5,16,MICHOACAN,5,1,LA PIEDAD,107,YUR<cc><e4>CUARO,2388,RURAL,B,31,27,86,9,1,3,7,85,3,0,0,0,0,252,12,264,609,ACTA CASILLA,NA,NA,NA,5,1,107,YURECUARO,2388,R,,0.6995595334749696,1,2,5.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2389,URBANA,B,127,57,63,19,7,58,2,21,2,0,1,0,0,357,27,384,693,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2389,U,,-0.5749016216920819,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2389,URBANA,C01,138,59,69,13,8,48,6,20,3,0,1,1,0,366,22,388,692,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2389,U,,-0.603832731868139,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2390,URBANA,B,93,74,93,18,12,54,4,10,5,0,0,0,0,363,15,378,735,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2390,U,,-0.44619303278280403,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2390,URBANA,C01,108,64,99,16,11,50,2,17,6,0,0,2,0,375,24,399,734,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2390,U,,-0.4934748381878975,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2390,URBANA,C02,92,78,93,16,5,60,1,19,9,0,0,1,0,374,27,401,734,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2390,U,,-0.18575714620429834,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2391,URBANA,B,63,58,95,21,11,32,1,8,2,0,0,3,0,294,17,311,621,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2391,U,,-0.6290109364476568,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2391,URBANA,C01,77,50,77,31,15,37,3,7,1,0,1,3,0,302,11,313,621,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2391,U,,-0.8180783525656369,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2391,URBANA,C02,64,57,91,22,15,26,1,13,6,0,0,0,0,295,20,315,621,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2391,U,,-0.5379069120666063,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2391,URBANA,C03,93,50,75,23,15,34,3,12,3,0,2,0,0,310,13,323,621,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2391,U,,-0.7624839563341517,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2391,URBANA,C04,48,71,67,20,16,28,6,18,2,0,2,0,0,278,13,291,620,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2391,U,,-0.1645042631323467,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2392,URBANA,B,60,40,54,15,5,44,4,23,4,0,0,3,1,252,21,274,547,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2392,U,,-0.5605442230795171,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2392,URBANA,C01,66,34,61,9,6,43,4,27,6,0,0,1,1,257,16,274,546,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2392,U,,-0.5831897036989392,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2392,URBANA,C02,74,52,52,11,4,38,6,10,5,0,0,3,0,255,22,277,546,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2392,U,,-0.7122840546236493,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2393,URBANA,B,92,25,49,12,8,44,5,15,5,0,0,3,0,258,10,268,498,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2393,U,,-1.0685157316028775,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2393,URBANA,C01,97,53,56,17,13,38,2,14,3,0,0,0,0,293,0,293,498,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2393,U,,-0.6871540061821417,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2394,URBANA,B,120,47,39,15,9,26,1,28,3,0,0,1,0,289,15,304,547,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2394,U,,-0.5480976955702038,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2394,URBANA,C01,110,27,51,10,12,36,0,15,3,0,0,1,0,265,16,281,546,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2394,U,,-1.0991245888872962,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2395,URBANA,B,153,62,60,7,5,55,10,11,11,0,0,0,0,374,20,394,667,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2395,U,,-0.8063904896320369,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2396,URBANA,B,97,38,68,13,7,77,4,26,4,0,0,1,0,335,18,353,627,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2396,U,,-0.6494647376618669,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2396,URBANA,C01,108,41,73,14,13,66,1,21,4,0,0,0,4,341,21,366,627,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2396,U,,-0.7509724198199802,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2397,URBANA,B,77,35,61,8,6,47,8,15,2,0,0,0,1,259,15,275,481,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2397,U,,-0.8679690266462428,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2397,URBANA,C01,82,54,62,5,6,34,3,14,3,0,1,2,0,266,19,285,480,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2397,U,,-0.6216376367949275,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2398,URBANA,B,87,48,42,6,3,20,1,11,2,0,0,1,0,221,17,238,388,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2398,U,,-0.7941804837146648,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2398,URBANA,C01,87,49,45,5,8,29,6,6,1,0,0,0,1,236,6,243,388,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2398,U,,-0.8886520413469414,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2399,URBANA,B,136,73,83,8,9,28,4,19,3,0,0,0,0,363,14,377,684,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2399,U,,-0.4089454623523641,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2399,URBANA,C01,168,65,64,7,1,22,4,13,8,0,0,0,0,352,20,372,684,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2399,U,,-0.7681034052435127,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2399,URBANA,S01,95,44,58,4,2,17,3,17,7,0,0,1,0,248,12,260,0,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2399,U,,-0.7497643182984497,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2400,URBANA,B,151,68,85,19,5,39,3,25,5,0,0,0,0,400,0,400,680,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2400,U,,-0.4031054003135553,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2401,URBANA,B,156,71,76,19,5,32,5,27,4,0,0,1,0,396,11,407,724,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2401,U,,-0.3311429834127714,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2402,URBANA,B,118,79,50,26,10,36,8,14,6,0,2,4,0,353,17,370,738,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2402,U,,-0.36778456836845036,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2403,URBANA,B,109,58,45,12,7,25,5,16,6,0,0,0,0,283,12,295,537,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2403,U,,-0.6087575808022907,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2403,URBANA,C01,120,59,43,8,3,29,3,17,4,0,0,5,0,291,11,302,536,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2403,U,,-0.6089020902967317,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2404,URBANA,B,139,46,69,4,8,34,3,11,0,0,0,2,0,316,9,325,565,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2404,U,,-0.9992989540160649,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2404,URBANA,C01,164,40,47,7,3,23,3,10,1,0,0,0,0,298,13,311,565,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2404,U,,-1.1954024946598818,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2404,URBANA,C02,170,44,60,14,6,24,2,24,2,0,1,0,0,347,18,365,565,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2404,U,,-0.8490644125888572,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2405,URBANA,B,112,31,36,13,5,26,0,17,1,0,0,0,0,241,0,241,449,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2405,U,,-1.0020562016140098,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2405,URBANA,C01,84,60,40,12,2,24,4,13,1,0,2,2,0,244,12,256,448,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2405,U,,-0.5602474652346526,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2406,URBANA,B,106,40,46,10,7,41,3,20,10,0,0,0,1,283,9,293,512,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2406,U,,-0.781135709586573,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2406,URBANA,C01,94,44,53,18,16,38,3,12,2,0,0,0,0,280,18,298,512,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2406,U,,-0.8558717132983247,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2406,URBANA,C02,101,44,51,7,10,50,3,10,66,0,0,0,0,342,12,354,511,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2406,U,,-0.9232344173573468,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2407,URBANA,B,101,31,46,11,6,34,1,15,2,0,1,0,1,248,19,268,743,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2407,U,,-1.0088033071509643,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2407,URBANA,C01,113,52,86,14,5,52,7,14,2,0,0,0,0,345,22,367,743,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2407,U,,-0.756037908820582,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2408,URBANA,B,122,57,42,11,6,31,1,23,0,0,0,0,0,293,23,316,571,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2408,U,,-0.5142739841355116,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2408,URBANA,C01,162,47,37,4,2,28,2,22,4,0,0,0,0,308,12,320,571,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2408,U,,-0.8209040060230163,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2409,URBANA,B,209,54,42,4,3,18,0,9,2,0,0,3,0,344,9,353,537,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2409,U,,-1.1587892879517283,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2409,URBANA,C01,185,56,52,6,4,21,2,16,1,0,0,0,0,343,7,350,536,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2409,U,,-0.8946968491331144,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2410,URBANA,B,110,37,104,13,6,47,1,13,4,0,0,3,0,338,12,350,586,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2410,U,,-0.9928808539994917,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2410,URBANA,C01,124,51,66,21,4,40,4,17,5,0,1,1,0,334,13,347,586,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2410,U,,-0.7423991882522316,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2411,URBANA,B,130,41,66,15,9,42,0,25,2,0,0,1,0,331,25,356,684,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2411,U,,-0.7374782087460712,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2411,URBANA,C01,136,52,64,13,14,45,8,27,3,0,2,2,0,366,16,382,684,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2411,U,,-0.5488563601459172,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2411,URBANA,C02,123,51,76,18,11,55,7,16,3,0,0,0,1,360,19,380,683,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2411,U,,-0.7609266406512258,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2411,URBANA,C03,134,50,68,11,14,45,5,23,6,0,0,1,0,357,12,369,683,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2411,U,,-0.6597079774819951,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2412,URBANA,B,100,31,47,13,12,39,1,9,4,0,0,1,1,257,25,283,540,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2412,U,,-1.1368056878010595,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2412,URBANA,C01,86,45,42,9,5,37,3,10,6,0,0,1,0,244,20,264,540,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2412,U,,-0.8577180479701327,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2412,URBANA,C02,103,38,108,12,9,80,11,10,5,0,0,1,1,377,15,393,539,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2412,U,,-1.0199897075727458,1,1,7.1
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2413,URBANA,B,56,54,69,6,4,37,1,18,2,0,0,4,0,251,18,269,554,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2413,U,,-0.4465018296621711,1,2,7.2
5,16,MICHOACAN,7,7,ZACAPU,108,ZACAPU,2413,URBANA,C01,71,68,80,6,7,33,1,10,1,0,2,0,0,279,10,289,554,ACTA CASILLA,NA,NA,NA,7,7,108,ZACAPU,2413,U,,-0.4621275249687794,1,2,7.2
