CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,VOTOS_CAND_NREG_17ene16,VOTOS_VALIDOS_17ene16,VOTOS_NULOS_17ene16,VOTOS_TOTAL_17ene16,LISTA_NOMINAL_17ene16,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,6,COLIMA,1,COLIMA,1,COLIMA,38,URBANO(A),C01,101,72,2,2,3,42,10,4,1,8,0,2,0,0,2,0,3,0,0,0,0,252,4,256,443,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,38,U,NA,-0.184408835366847,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,39,URBANO(A),B,108,89,3,3,9,60,34,1,0,3,1,2,0,1,3,0,1,0,1,0,0,319,6,325,514,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0039_1_B_0_2.jpg,1,2,1,COLIMA,39,U,NA,0.4014851527710131,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,40,URBANO(A),B,128,91,13,0,4,51,16,0,1,10,0,2,0,0,2,0,3,0,0,0,0,321,7,328,585,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,40,U,NA,0.027175460338607738,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,41,URBANO(A),B,78,76,3,4,7,79,17,4,0,1,0,2,0,0,1,2,0,0,0,0,0,274,1,275,446,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0041_1_B_0_2.jpg,1,2,1,COLIMA,41,U,NA,0.013071394361946653,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,42,URBANO(A),B,117,111,6,4,2,63,15,2,0,5,0,2,0,0,2,0,3,0,0,0,0,332,5,337,564,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0042_1_B_0_2.jpg,1,1,1,COLIMA,42,U,NA,0.3480622273037259,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,43,URBANO(A),B,113,106,5,3,3,41,8,3,0,3,0,0,0,0,2,1,1,0,0,0,0,289,8,297,535,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0043_1_B_0_2.jpg,1,1,1,COLIMA,43,U,NA,0.1283700454388335,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,43,URBANO(A),C01,124,99,1,5,8,37,12,2,2,8,0,3,1,0,2,1,2,0,1,0,0,308,8,316,535,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,43,U,NA,0.2944827533074949,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,44,URBANO(A),B,110,70,5,1,3,55,17,0,0,5,0,3,0,0,1,1,1,0,0,0,0,272,2,274,496,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0044_1_B_0_2.jpg,1,1,1,COLIMA,44,U,NA,-0.3022965772287616,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),B,140,84,8,3,4,59,24,1,1,1,0,0,1,0,1,0,0,0,0,0,0,327,8,335,538,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0045_1_B_0_2.jpg,1,1,1,COLIMA,45,U,NA,-0.14137365921412892,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),C01,142,96,3,5,4,69,16,1,0,4,0,2,0,0,5,1,1,0,0,0,0,349,5,354,538,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,45,U,NA,0.0919452041846111,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),C02,117,111,4,4,9,67,13,2,0,8,0,3,0,0,3,0,1,0,0,0,0,342,13,355,537,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0045_2_C_0_2.jpg,1,1,1,COLIMA,45,U,NA,0.46808919225432194,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,46,URBANO(A),B,112,89,2,0,10,66,7,1,2,1,0,0,1,0,1,1,0,0,0,0,0,293,4,297,447,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,46,U,NA,-0.16710969313039742,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,46,URBANO(A),C01,115,82,3,0,7,75,7,2,2,0,0,0,0,0,2,1,2,0,0,0,1,298,8,307,447,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0046_1_C_0_2.jpg,1,1,1,COLIMA,46,U,NA,-0.29034764280327574,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,47,URBANO(A),B,138,115,5,1,4,113,23,1,1,4,0,0,2,0,0,0,0,0,0,0,0,407,6,413,606,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,47,U,NA,0.33046589647188246,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,47,URBANO(A),C01,132,129,7,6,6,93,13,1,0,8,0,2,0,0,4,0,2,0,0,0,0,403,5,408,606,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0047_1_C_0_2.jpg,1,2,1,COLIMA,47,U,NA,0.6657418789745526,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,48,URBANO(A),B,126,103,9,4,4,66,20,3,0,1,1,1,0,0,1,0,0,0,0,0,0,339,3,342,541,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0048_1_B_0_2.jpg,1,2,1,COLIMA,48,U,NA,0.20461907812349162,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,48,URBANO(A),C01,140,117,4,3,4,64,23,3,1,5,1,0,0,0,3,0,1,0,0,0,0,369,2,371,540,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0048_1_C_0_2.jpg,1,2,1,COLIMA,48,U,NA,0.48754776622046697,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,49,URBANO(A),B,47,82,3,2,6,37,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,190,2,192,322,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0049_1_B_0_2.jpg,1,2,1,COLIMA,49,U,NA,-0.061355381719908786,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,50,URBANO(A),B,103,72,2,3,4,37,14,0,0,3,0,3,0,0,1,0,1,0,0,0,1,243,8,252,414,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,50,U,NA,-0.29372721508900423,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,50,URBANO(A),C01,94,73,0,0,3,31,10,1,0,3,0,1,0,0,1,0,0,0,0,0,0,217,7,224,414,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,50,U,NA,-0.39155813636599524,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,51,URBANO(A),B,99,74,2,3,3,39,5,0,0,4,0,0,1,0,3,2,1,0,0,0,0,236,11,247,402,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,51,U,NA,-0.3552739351782228,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,51,URBANO(A),C01,106,81,1,2,4,30,12,4,0,3,0,1,0,0,0,0,0,0,0,0,0,244,6,250,402,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,51,U,NA,-0.1862431310041524,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),B,164,101,5,2,12,50,13,0,0,5,0,0,0,0,1,0,0,0,1,0,0,354,7,361,548,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0052_1_B_0_2.jpg,1,1,1,COLIMA,52,U,NA,0.010967857626243749,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),C01,138,128,8,0,2,62,13,0,0,6,0,3,0,0,3,0,0,0,0,0,0,363,4,367,548,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0052_1_C_0_2.jpg,1,1,1,COLIMA,52,U,NA,0.39859113453460937,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),C02,138,99,8,0,3,4,4,1,0,3,0,2,1,0,0,2,1,0,0,0,0,266,9,275,548,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,52,U,NA,-0.17964870456815057,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,53,URBANO(A),B,179,104,11,3,6,66,7,5,0,7,0,1,0,0,0,0,2,0,0,0,0,391,11,402,683,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0053_1_B_0_2.jpg,1,1,1,COLIMA,53,U,NA,-0.005087065985167505,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,53,URBANO(A),C01,155,114,12,2,8,69,11,5,2,2,0,4,1,0,2,2,2,0,0,0,0,391,9,400,682,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,53,U,NA,0.34579440318309707,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,54,URBANO(A),B,133,134,9,1,4,73,24,2,0,4,0,0,0,0,3,1,3,0,0,0,0,391,12,403,638,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,54,U,NA,0.7442828138488451,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,54,URBANO(A),C01,147,119,3,1,5,83,21,1,1,3,1,2,0,0,1,0,1,0,0,0,0,389,9,398,637,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,54,U,NA,0.375174950304971,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,54,URBANO(A),C02,136,118,7,5,5,74,19,1,2,6,1,0,0,0,2,0,0,0,0,0,0,376,4,380,637,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,2,1,COLIMA,54,U,NA,0.44222455730610605,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,55,URBANO(A),B,113,107,6,2,4,50,12,3,3,6,0,1,1,0,0,0,0,0,0,0,0,308,11,319,560,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0055_1_B_0_2.jpg,1,2,1,COLIMA,55,U,NA,0.21839026915178056,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,55,URBANO(A),C01,92,103,7,2,4,53,14,3,0,2,1,3,2,0,2,0,0,0,0,0,0,288,12,300,559,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0055_1_C_0_2.jpg,1,2,1,COLIMA,55,U,NA,0.2891084674275262,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,56,URBANO(A),B,88,79,4,8,4,60,27,0,0,2,0,1,0,0,1,0,0,0,0,0,0,274,4,278,441,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0056_1_B_0_2.jpg,1,2,1,COLIMA,56,U,NA,0.07185656667469997,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,57,URBANO(A),B,88,58,1,1,2,37,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,198,2,201,382,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0057_1_B_0_2.jpg,1,1,1,COLIMA,57,U,NA,-0.678311964266525,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,57,URBANO(A),C01,72,63,3,0,2,28,15,1,1,2,0,0,0,0,1,0,2,0,0,0,0,190,7,197,381,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0057_1_C_0_2.jpg,1,1,1,COLIMA,57,U,NA,-0.40749262855197055,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,58,URBANO(A),B,122,98,5,2,2,53,6,2,3,7,2,2,0,0,2,1,0,0,0,0,0,307,11,318,521,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,58,U,NA,0.0011504074334569014,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,58,URBANO(A),C01,118,98,7,3,4,41,7,2,1,5,2,2,0,0,3,1,1,0,0,0,0,295,8,303,520,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,58,U,NA,0.07463402291365889,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,59,URBANO(A),B,165,78,5,7,6,30,5,1,0,4,1,1,0,0,5,0,0,0,0,0,0,308,15,323,579,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0059_1_B_0_2.jpg,1,1,1,COLIMA,59,U,NA,-0.39059906730184807,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,59,URBANO(A),C01,190,66,3,3,5,24,12,3,1,3,0,2,0,0,2,0,0,0,0,0,0,314,8,322,579,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,59,U,NA,-0.6410446159456004,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),B,147,90,12,5,5,50,8,0,0,5,0,4,0,0,8,0,2,0,0,1,0,337,6,343,668,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0060_1_B_0_2.jpg,1,1,1,COLIMA,60,U,NA,-0.036807671434685996,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),C01,134,101,5,5,6,44,11,4,0,7,0,2,0,0,3,0,0,0,0,0,0,322,8,330,668,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,60,U,NA,0.19957379776390405,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01,167,104,7,5,9,56,13,6,0,6,0,1,0,0,5,1,0,0,0,0,0,380,5,385,706,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,60,U,NA,0.2672655073433074,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01C01,176,76,5,8,7,51,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,334,7,341,706,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0060_1_E_1_2.jpg,1,1,1,COLIMA,60,U,NA,-0.518882297334314,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01C02,165,95,9,7,7,54,6,10,1,5,1,1,0,0,2,0,0,0,0,0,0,363,7,370,706,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0060_1_E_2_2.jpg,1,1,1,COLIMA,60,U,NA,0.06151310407015009,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01C03,147,96,7,8,1,67,8,2,1,1,1,1,0,0,2,1,0,0,0,0,0,343,9,352,705,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,60,U,NA,-0.12804803570366624,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01C04,201,86,9,5,2,56,12,2,1,4,0,0,0,0,2,0,0,0,0,0,0,380,6,386,705,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,60,U,NA,-0.4299217962204653,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),E01C05,168,78,11,12,5,48,8,2,1,4,0,0,0,0,1,0,0,0,0,0,0,338,5,343,705,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,60,U,NA,-0.36380331078648137,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),S01,305,267,5,13,9,105,20,4,1,5,2,2,0,0,1,0,1,1,0,0,0,741,5,746,0,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0060_1_S_0_2.jpg,1,1,1,COLIMA,60,U,NA,2.4143525469056177,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),C02,154,88,5,5,5,45,9,1,1,4,0,2,0,0,2,0,0,0,0,0,0,321,9,330,668,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,60,U,NA,-0.2335292365877663,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,60,URBANO(A),C03,140,79,8,0,9,57,9,2,0,6,0,0,0,0,2,1,2,0,0,0,0,315,8,323,668,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,60,U,NA,-0.2695123797521538,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,61,URBANO(A),B,119,94,10,5,9,63,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,308,4,312,634,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0061_1_B_0_2.jpg,1,3,1,COLIMA,61,U,NA,-0.1087739577634611,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,61,URBANO(A),C01,147,80,6,4,4,56,10,2,0,3,1,0,1,0,1,1,0,0,0,0,0,316,8,324,633,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0061_1_C_0_2.jpg,1,3,1,COLIMA,61,U,NA,-0.3380952243672092,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,61,URBANO(A),C02,148,90,6,3,8,44,7,4,2,2,0,0,0,0,3,2,0,0,0,0,0,319,7,326,633,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0061_2_C_0_2.jpg,1,3,1,COLIMA,61,U,NA,-0.14763908012974977,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),B,154,105,11,6,10,67,4,6,1,5,1,6,0,0,3,1,1,0,0,0,0,381,5,386,719,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0062_1_B_0_2.jpg,1,3,1,COLIMA,62,U,NA,0.2810366983715961,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),C01,145,101,8,5,3,67,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,342,7,349,719,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,62,U,NA,-0.12820458423260983,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01,165,89,7,6,4,38,15,1,0,1,1,1,0,0,1,2,2,1,0,0,0,334,6,340,695,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,62,U,NA,-0.15054513740065611,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C01,200,76,6,2,5,41,9,1,0,4,0,1,0,0,0,0,1,0,0,0,0,346,7,353,695,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0062_1_E_1_2.jpg,1,3,1,COLIMA,62,U,NA,-0.643493066664178,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C02,168,75,11,1,7,39,13,3,1,8,0,1,0,0,3,1,0,0,0,1,0,332,11,343,695,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0062_1_E_2_2.jpg,1,3,1,COLIMA,62,U,NA,-0.31190158389861217,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C03,194,86,6,8,6,35,10,3,0,5,0,1,0,0,2,1,0,0,0,0,0,357,8,365,695,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0062_1_E_3_2.jpg,1,3,1,COLIMA,62,U,NA,-0.26442711286106724,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C04,181,86,6,2,5,36,10,2,0,2,0,5,0,0,2,0,2,0,0,0,0,339,14,353,694,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0062_1_E_4_2.jpg,1,3,1,COLIMA,62,U,NA,-0.3175610193394721,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C05,194,80,7,5,5,41,11,4,0,2,1,1,1,0,2,1,1,0,0,0,0,356,12,368,694,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,3,1,COLIMA,62,U,NA,-0.37756246278026745,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),E01C06,182,82,5,3,3,46,16,2,3,4,2,0,0,1,3,1,1,0,0,0,0,354,12,366,694,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,62,U,NA,-0.2909218113530491,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),C02,134,120,4,6,14,70,3,2,0,5,0,0,0,0,6,2,2,0,0,0,0,368,13,381,718,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,62,U,NA,0.500861350696427,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,62,URBANO(A),C03,159,91,7,7,9,66,4,2,0,6,1,1,1,0,1,0,0,0,0,0,0,355,10,365,718,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,62,U,NA,-0.138451693480729,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,63,URBANO(A),B,121,84,18,6,5,65,12,2,0,4,0,1,0,0,2,0,3,0,0,0,0,323,9,332,576,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,63,U,NA,-0.07049891240943962,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,63,URBANO(A),C01,121,107,8,3,1,67,13,0,2,7,0,1,0,0,1,0,1,0,0,0,0,332,7,339,575,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0063_1_C_0_2.jpg,1,2,1,COLIMA,63,U,NA,0.14076841681013663,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,64,URBANO(A),B,161,89,10,2,4,72,17,2,1,7,0,0,0,0,2,1,0,0,0,0,0,368,10,378,635,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,2,1,COLIMA,64,U,NA,-0.13018338936435647,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,64,URBANO(A),C01,150,93,9,2,7,70,23,1,0,2,1,0,2,0,2,0,1,0,0,0,0,363,8,371,635,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0064_1_C_0_2.jpg,1,2,1,COLIMA,64,U,NA,0.050001567555978677,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,65,URBANO(A),B,121,74,10,1,11,40,2,1,1,2,0,6,0,0,1,2,0,0,0,0,0,272,10,282,524,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,65,U,NA,-0.3624545691985008,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,65,URBANO(A),C01,122,67,5,1,4,38,5,0,1,4,0,2,0,0,3,0,2,0,0,1,0,255,4,259,524,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0065_1_C_0_2.jpg,1,2,1,COLIMA,65,U,NA,-0.5377507942881918,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,65,URBANO(A),E01,83,88,7,1,2,66,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,261,6,267,418,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0065_1_E_0_2.jpg,1,2,1,COLIMA,65,U,NA,-0.12501337740081245,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,65,URBANO(A),E01C01,98,57,5,2,3,66,10,1,3,6,0,0,0,0,0,0,0,0,0,0,0,251,4,255,417,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0065_1_E_1_2.jpg,1,2,1,COLIMA,65,U,NA,-0.6000720874156176,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,66,URBANO(A),B,121,124,3,2,5,56,18,6,0,6,0,0,0,0,3,0,0,0,0,0,0,344,5,349,573,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0066_1_B_0_2.jpg,1,2,1,COLIMA,66,U,NA,0.6322192255632455,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,66,URBANO(A),C01,118,135,8,1,3,51,13,4,1,3,0,0,1,0,0,2,1,0,0,0,0,341,5,346,573,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,66,U,NA,0.6135352246353079,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,67,URBANO(A),B,119,107,5,2,3,55,16,2,0,7,2,1,0,0,1,0,0,0,0,0,0,320,5,325,506,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0067_1_B_0_2.jpg,1,2,1,COLIMA,67,U,NA,0.2663103077071513,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,67,URBANO(A),C01,114,101,0,6,2,46,29,1,2,4,1,0,0,0,1,0,4,0,0,0,0,311,11,322,505,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0067_1_C_0_2.jpg,1,2,1,COLIMA,67,U,NA,0.3962833238824815,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,68,URBANO(A),B,162,142,8,4,5,78,21,1,0,5,0,1,0,0,1,0,0,0,0,0,0,428,4,432,705,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0068_1_B_0_2.jpg,1,1,1,COLIMA,68,U,NA,0.699746217007194,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,68,URBANO(A),C01,153,133,7,3,7,95,26,1,1,7,1,0,0,0,2,0,1,0,0,0,0,437,9,446,705,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0068_1_C_0_2.jpg,1,1,1,COLIMA,68,U,NA,0.7450573868870523,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,69,URBANO(A),B,132,77,4,1,7,60,12,1,3,1,0,3,0,0,1,0,0,0,0,0,0,302,5,307,641,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0069_1_B_0_2.jpg,1,1,1,COLIMA,69,U,NA,-0.3544873231055131,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,69,URBANO(A),C01,154,72,3,1,5,73,11,2,1,2,0,0,0,0,0,1,0,0,0,0,0,325,6,331,641,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,69,U,NA,-0.5567117751705096,1,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,69,URBANO(A),C02,173,66,8,3,4,51,19,2,0,5,0,0,0,0,2,0,1,0,0,0,0,334,7,341,641,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0069_2_C_0_2.jpg,1,1,1,COLIMA,69,U,NA,-0.5006679419932073,1,1,1.1
