CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,156,URBANO(A),B,31,99,11,9,4,6,126,42,1,0,2,1,0,8,7,0,347,6,353,645,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,156,U,NA,2.8321300487193675,1,1,1.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,290,RURAL,B,16,138,17,11,6,8,86,53,2,0,3,0,0,4,4,0,348,7,355,579,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,290,R,NA,2.6284158253298218,1,1,1.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,292,MIXTO(A),C01,23,112,26,6,8,6,70,50,6,0,0,0,0,5,9,2,321,11,334,563,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,292,M,NA,1.7756476419558687,1,1,1.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,40,MIXTO(A),C02,62,91,14,5,1,1,62,38,6,0,0,0,0,3,8,0,291,8,299,623,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,40,M,NA,1.014453128549797,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1898,URBANO(A),B,14,63,24,0,9,3,85,13,1,0,2,0,0,5,3,0,222,1,223,345,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1898,U,NA,1.4227877984063866,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1038,MIXTO(A),B,17,126,6,11,2,2,75,50,1,0,1,1,0,1,1,0,294,10,304,505,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1038,M,NA,2.079536324707922,1,1,4.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,41,URBANO(A),C01,52,91,17,5,7,3,79,50,4,0,2,0,0,4,4,0,318,10,328,593,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,41,U,NA,1.567009390052819,1,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,189,URBANO(A),C01,34,65,21,5,4,3,71,23,1,0,2,0,0,1,3,0,233,6,239,442,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,189,U,NA,1.0139998221759887,1,1,1.1
2,32,ZACATECAS,3,4,GUADALUPE,52,VETAGRANDE,1607,MIXTO(A),B,18,179,85,10,1,6,106,55,9,0,1,0,0,8,1,0,479,6,485,613,GRUPO DE RECUENTO,NA,NA,NA,3,4,50,VETAGRANDE,1607,M,NA,3.2871233377922087,1,1,3.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1769,RURAL,B,9,77,73,2,5,19,10,3,3,5,0,2,1,1,1,0,211,9,220,327,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1769,R,NA,0.10586520488586137,1,1,2.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1905,URBANO(A),B,23,56,25,11,5,1,132,14,2,1,3,0,0,5,15,0,293,5,298,557,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1905,U,NA,2.2497721813961795,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,559,RURAL,B,42,40,3,3,3,0,46,17,7,1,1,0,0,1,1,0,165,3,168,307,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,559,R,NA,0.044997565979477516,1,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1827,URBANO(A),B,35,182,19,5,4,2,132,14,6,2,0,0,0,7,12,0,420,9,429,609,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1827,U,NA,4.076514805618158,1,1,3.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,146,URBANO(A),C01,21,51,13,4,1,6,96,31,2,1,1,0,0,5,2,1,234,7,242,452,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,146,U,NA,1.4186779397924703,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1045,URBANO(A),B,13,80,15,15,4,15,42,19,0,0,0,0,0,1,3,0,207,6,213,386,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1045,U,NA,0.8484204348245434,1,1,4.1
2,32,ZACATECAS,4,9,LORETO,24,LORETO,777,URBANO(A),B,6,63,12,58,5,4,80,25,0,1,0,0,0,0,1,0,255,12,267,474,GRUPO DE RECUENTO,NA,NA,NA,4,9,24,LORETO,777,U,NA,1.3240175859557333,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1055,RURAL,B,19,106,15,21,6,4,9,16,0,10,5,1,1,0,1,0,214,11,225,383,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1055,R,NA,0.6157953098999545,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,341,RURAL,B,2,139,6,4,4,1,42,17,0,1,1,0,0,0,0,0,217,4,221,337,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,341,R,NA,1.6209295189338144,1,1,1.1
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,462,URBANO(A),B,11,60,26,2,11,0,80,7,1,0,4,1,0,4,6,0,213,5,218,403,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,462,U,NA,1.3016770327876872,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,335,RURAL,B,2,21,7,5,2,2,44,11,2,0,2,1,0,0,0,0,99,6,105,164,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,335,R,NA,-0.11578084254071397,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,155,URBANO(A),C02,19,104,11,10,3,6,94,39,0,2,1,0,0,5,5,0,299,9,308,617,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,155,U,NA,2.2352819226535576,1,1,1.1
2,32,ZACATECAS,3,4,GUADALUPE,52,VETAGRANDE,1603,RURAL,C01,38,109,51,6,3,3,72,34,19,1,2,0,0,7,1,0,346,9,355,521,ACTA CASILLA,NA,NA,NA,3,4,50,VETAGRANDE,1603,R,NA,1.5209313859907359,1,1,3.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1056,RURAL,B,34,116,18,20,13,7,17,11,8,1,7,0,0,0,0,0,252,6,258,472,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1056,R,NA,0.8684364073769097,1,1,4.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,147,URBANO(A),C01,19,48,10,1,2,2,78,23,1,1,0,0,0,6,6,0,197,9,206,400,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,147,U,NA,0.9397498032640912,1,1,1.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,48,MIXTO(A),C01,63,104,23,9,3,2,81,70,6,0,0,0,0,6,5,0,372,6,378,700,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,48,M,NA,1.6368364532929127,1,1,1.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,569,URBANO(A),C01,98,99,3,7,7,8,105,25,2,2,0,0,0,6,2,0,364,6,370,597,ACTA CASILLA,NA,NA,NA,2,13,19,JALPA,569,U,NA,2.230296837466483,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1056,RURAL,C01,39,110,15,41,6,2,12,16,11,4,8,0,0,1,0,0,265,14,279,472,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1056,R,NA,0.5320766242061359,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,347,RURAL,B,3,67,11,5,1,0,10,5,1,0,0,0,0,0,0,0,103,2,105,153,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,347,R,NA,-0.2735456629001243,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1057,RURAL,C01,9,124,30,34,9,4,35,31,4,6,7,1,0,1,2,0,297,17,314,548,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1057,R,NA,1.4248178086834864,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,8,CUAUHT?OC,107,MIXTO(A),C01,6,68,33,30,11,3,57,61,2,0,1,0,0,0,1,0,273,9,282,385,ACTA CASILLA,NA,NA,NA,2,11,8,CUAUHTEMOC,107,M,NA,0.8930133574107164,1,1,2.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,21,JUAN ALDAMA,728,URBANO(A),B,17,52,5,41,3,1,79,35,0,0,0,0,0,2,2,0,237,3,240,387,GRUPO DE RECUENTO,NA,NA,NA,3,18,22,JUAN ALDAMA,728,U,NA,1.0335951667805927,1,1,3.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,48,MIXTO(A),C03,67,112,19,6,6,2,70,82,7,1,0,0,0,2,5,0,379,12,391,699,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,48,M,NA,1.5726645253151585,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,261,RURAL,B,5,34,4,7,4,2,186,10,1,0,0,0,0,2,0,0,255,7,262,412,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,261,R,NA,3.176715100467672,1,1,1.1
2,32,ZACATECAS,3,4,GUADALUPE,52,VETAGRANDE,1604,RURAL,B,13,77,66,22,2,2,65,44,25,0,0,2,0,0,0,2,318,2,322,489,ACTA CASILLA,NA,NA,NA,3,4,50,VETAGRANDE,1604,R,NA,0.856018647785241,1,1,3.1
2,32,ZACATECAS,2,11,VILLANUEVA,8,CUAUHT?OC,108,MIXTO(A),C01,14,155,38,63,40,5,65,90,2,1,6,0,0,0,0,0,479,12,491,649,ACTA CASILLA,NA,NA,NA,2,11,8,CUAUHTEMOC,108,M,NA,2.8848132670807782,1,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1833,URBANO(A),B,7,59,9,6,4,3,101,11,2,0,0,1,0,7,7,0,217,8,225,383,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1833,U,NA,1.6937920608974102,1,1,3.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,194,MIXTO(A),C04,22,95,7,4,4,7,141,43,1,0,0,0,0,4,4,0,332,12,344,680,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,194,M,NA,3.1143125420256617,1,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1824,URBANO(A),C01,10,73,14,7,4,6,88,15,0,0,0,1,0,7,7,0,232,6,238,416,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1824,U,NA,1.6440093484572083,1,1,3.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1759,RURAL,B,7,71,73,1,4,28,8,4,9,5,1,5,0,0,0,0,216,17,233,407,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1759,R,NA,0.12362195367463963,1,1,2.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1899,URBANO(A),C01,25,63,25,3,5,1,108,8,4,0,0,0,0,4,6,2,252,6,260,420,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1899,U,NA,1.755832504642465,1,1,4.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,40,MIXTO(A),C03,52,74,7,3,9,8,59,54,4,0,0,0,0,8,11,0,289,9,298,623,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,40,M,NA,0.9827445621347811,1,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,188,URBANO(A),B,30,73,13,3,4,1,74,19,0,0,0,0,0,2,5,0,224,4,228,374,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,188,U,NA,1.1834761938678853,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1900,URBANO(A),B,12,63,25,6,1,1,140,9,2,0,1,0,0,4,12,0,276,1,277,437,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1900,U,NA,2.4619749323614277,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,296,RURAL,B,13,55,3,8,1,2,36,14,3,0,0,0,0,1,0,0,136,6,142,251,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,296,R,NA,0.13222012481245166,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,146,URBANO(A),B,13,57,7,1,2,4,90,25,0,1,2,0,0,4,7,0,213,5,218,452,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,146,U,NA,1.4312087816237116,1,1,1.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1763,RURAL,B,1,21,38,0,11,2,8,0,3,2,0,0,0,0,0,0,86,1,87,123,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1763,R,NA,-0.8883668917860501,1,1,2.1
2,32,ZACATECAS,1,17,SOMBRERETE,43,SOMBRERETE,1305,MIXTO(A),C01,63,58,53,26,2,5,51,46,19,6,0,0,0,2,2,0,333,8,341,580,GRUPO DE RECUENTO,NA,NA,NA,1,17,42,SOMBRERETE,1305,M,NA,0.2650548704682589,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1901,URBANO(A),B,16,60,24,10,0,0,155,11,2,1,1,0,0,6,6,0,292,13,305,539,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1901,U,NA,2.720283634885754,1,1,4.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,21,JUAN ALDAMA,738,RURAL,B,5,29,3,32,1,0,33,3,0,0,0,1,0,0,0,0,107,4,111,152,GRUPO DE RECUENTO,NA,NA,NA,3,18,22,JUAN ALDAMA,738,R,NA,-0.3015129730829845,1,1,3.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,189,URBANO(A),B,20,56,7,3,1,4,73,28,1,0,0,1,0,2,2,0,198,14,212,443,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,189,U,NA,0.9720402770848628,1,1,1.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1114,RURAL,B,1,135,7,6,4,3,201,3,0,0,1,0,0,0,3,0,364,7,371,507,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1114,R,NA,5.057222125462351,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,343,RURAL,B,5,26,5,4,0,1,43,24,2,0,0,0,0,1,0,0,111,6,117,166,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,343,R,NA,-0.15604673206098457,1,1,1.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,41,URBANO(A),B,71,102,18,4,2,7,78,37,6,0,2,1,0,6,10,0,344,11,355,594,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,41,U,NA,1.6360657496826967,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1902,URBANO(A),B,16,52,20,7,6,0,94,17,1,0,0,0,0,6,5,0,224,4,228,418,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1902,U,NA,1.3415136940031547,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,558,RURAL,B,18,45,5,0,1,2,69,2,2,0,1,1,1,1,1,0,149,4,153,313,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,558,R,NA,0.7295258574305903,1,1,2.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1903,URBANO(A),B,15,55,19,9,1,1,128,11,1,0,0,0,0,3,5,0,248,4,252,432,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1903,U,NA,2.077674901994268,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1046,MIXTO(A),B,9,68,21,6,6,9,51,36,0,4,3,1,1,0,4,0,219,4,223,399,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1046,M,NA,0.9337166448423017,1,1,4.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,40,MIXTO(A),C04,58,85,11,1,4,3,75,49,10,0,0,0,0,7,7,0,310,7,317,623,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,40,M,NA,1.2941871711375128,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1041,MIXTO(A),B,12,137,20,25,5,5,78,42,1,0,1,0,0,2,2,0,330,8,338,612,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1041,U,NA,2.3549674122987407,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1764,RURAL,B,2,56,34,1,2,24,3,0,4,1,1,1,0,0,0,0,129,11,140,235,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1764,R,NA,-0.2559415932122987,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1041,MIXTO(A),C01,11,130,13,23,14,7,61,58,2,2,2,0,0,3,6,0,332,13,345,611,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1041,U,NA,2.111348983335351,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,436,URBANO(A),C01,7,32,86,41,44,19,36,42,4,1,4,3,1,0,3,0,323,8,331,466,GRUPO DE RECUENTO,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,436,U,NA,0.5597075796827519,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1905,URBANO(A),C01,14,77,15,4,1,1,142,19,2,0,3,0,0,6,6,0,290,4,294,556,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1905,U,NA,2.772759099572868,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1770,RURAL,B,1,22,20,1,2,2,0,1,2,1,1,0,0,0,0,0,53,0,53,103,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1770,R,NA,-1.119570610165114,1,1,2.1
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,510,URBANO(A),C01,0,89,28,17,8,1,126,31,22,2,1,0,0,6,4,0,335,5,340,666,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,510,U,NA,2.643520239153716,1,1,4.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,242,RURAL,B,4,81,6,15,1,2,87,15,2,0,0,0,0,1,0,0,214,4,218,334,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,242,R,NA,1.6625247618217,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1906,URBANO(A),B,25,88,24,8,5,2,154,11,4,0,0,0,0,7,5,0,333,2,335,595,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1906,U,NA,3.1564570138932564,1,1,4.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,190,URBANO(A),C02,26,63,12,9,8,7,92,39,1,0,3,1,0,4,3,0,268,10,278,593,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,190,U,NA,1.6510695510520503,1,1,1.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,560,RURAL,B,16,64,2,1,1,0,13,6,2,1,3,0,0,0,0,1,109,1,111,231,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,560,R,NA,-0.20969500158676907,1,1,2.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,21,JUAN ALDAMA,733,MIXTO(A),B,14,119,3,57,5,8,86,59,0,0,2,0,0,0,2,0,355,12,367,649,GRUPO DE RECUENTO,NA,NA,NA,3,18,22,JUAN ALDAMA,733,M,NA,2.373960640856575,1,1,3.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1828,URBANO(A),B,26,111,13,4,1,5,180,13,2,1,0,0,0,6,11,2,373,13,388,602,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1828,U,NA,4.111214564046657,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1115,RURAL,C01,1,153,6,14,3,0,229,8,0,0,3,0,0,1,1,0,419,6,425,637,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1115,R,NA,5.913703186820934,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,311,RURAL,B,5,134,35,9,8,4,98,39,0,0,3,0,0,2,0,0,337,16,353,544,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,311,R,NA,2.7842977631633867,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,447,MIXTO(A),B,14,54,34,44,31,12,30,21,0,0,0,0,0,0,2,0,242,8,250,382,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,447,M,NA,0.48832320075973246,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,562,RURAL,B,25,69,5,0,2,1,17,14,1,0,0,0,0,0,0,0,134,6,140,208,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,562,R,NA,-0.11414781289290071,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,527,URBANO(A),B,105,120,0,14,0,0,104,43,0,0,0,0,0,0,2,0,388,6,394,592,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,527,M,NA,2.2616802677891084,1,1,4.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,190,URBANO(A),B,16,95,8,13,5,5,94,42,0,2,2,0,1,2,8,0,293,8,301,594,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,190,U,NA,2.1654668984479666,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1895,URBANO(A),B,14,65,16,3,7,2,73,12,1,0,0,0,0,1,5,0,199,9,208,439,GRUPO DE RECUENTO,NA,NA,NA,4,4,17,GUADALUPE,1895,U,NA,1.1419781247570788,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,531,URBANO(A),C01,9,119,48,23,8,8,107,19,5,2,1,2,0,0,1,0,352,13,365,513,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,531,U,NA,2.772236566918976,1,1,4.1
2,32,ZACATECAS,1,17,SOMBRERETE,43,SOMBRERETE,1310,RURAL,B,12,76,22,8,45,6,61,27,7,0,0,1,0,0,0,0,265,11,276,534,GRUPO DE RECUENTO,NA,NA,NA,1,17,42,SOMBRERETE,1310,R,NA,1.6557449778586997,1,1,1.1
2,32,ZACATECAS,1,17,SOMBRERETE,43,SOMBRERETE,1312,MIXTO(A),B,8,80,53,5,1,1,130,3,5,2,1,1,0,1,0,0,291,10,301,493,GRUPO DE RECUENTO,NA,NA,NA,1,17,42,SOMBRERETE,1312,U,NA,2.4521690904526134,1,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1830,URBANO(A),B,30,84,12,2,10,3,159,23,2,0,0,0,0,7,7,0,339,11,350,607,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1830,U,NA,3.3262464826430405,1,1,3.1
2,32,ZACATECAS,3,2,ZACATECAS,32,MORELOS,953,URBANO(A),B,21,90,18,13,2,30,96,16,1,0,0,1,0,3,7,0,298,8,306,442,GRUPO DE RECUENTO,NA,NA,NA,3,2,32,MORELOS,953,U,NA,2.35042015577351,1,1,3.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,532,URBANO(A),B,9,72,96,22,6,13,105,38,1,0,4,2,0,2,1,0,371,20,391,533,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,532,U,NA,1.9351301959551392,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,313,RURAL,B,8,71,30,5,0,0,61,13,3,1,1,0,0,0,5,0,198,5,203,356,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,313,R,NA,0.8305595938233521,1,1,1.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,43,URBANO(A),B,40,65,7,3,3,1,70,31,2,0,1,0,0,3,5,0,231,8,239,422,GRUPO DE RECUENTO,NA,NA,NA,1,2,5,CALERA,43,U,NA,0.9556640868090525,1,1,1.1
2,32,ZACATECAS,4,9,LORETO,24,LORETO,791,RURAL,B,3,75,1,82,4,6,60,33,0,0,2,0,1,1,6,0,274,9,283,452,GRUPO DE RECUENTO,NA,NA,NA,4,9,24,LORETO,791,R,NA,1.158313897750861,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,440,RURAL,B,2,47,15,33,17,34,10,21,3,1,1,8,1,1,1,0,195,13,208,426,GRUPO DE RECUENTO,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,440,R,NA,0.32475486621555033,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1036,URBANO(A),C02,17,112,19,56,8,6,47,42,1,3,3,1,0,0,1,0,316,14,330,581,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1036,U,NA,1.4377021648546435,1,1,4.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1831,URBANO(A),B,37,146,22,5,5,4,144,14,5,0,0,1,0,5,21,0,409,8,417,654,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1831,U,NA,3.8156698993758633,1,1,3.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,445,RURAL,C01,2,60,36,60,59,22,14,27,2,1,6,1,2,3,0,0,295,19,314,520,GRUPO DE RECUENTO,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,445,R,NA,0.9751257097825405,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,312,RURAL,B,2,135,2,8,2,1,168,15,0,1,0,0,0,0,2,0,336,2,338,462,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,312,R,NA,4.288144249534691,1,1,1.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,564,RURAL,B,55,22,1,1,2,0,34,7,0,0,0,0,0,0,1,0,123,3,126,195,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,564,R,NA,-0.5462831778233832,1,1,2.1
