CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,63,R,B,25,110,0,3,0,2,36,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27,0,215,9,224,330,NA,NA,NA,NA,3,16,2,AHUACATLAN,63,R,,0.25203378473905297,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,64,R,B,25,47,1,0,2,0,10,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,141,7,148,206,NA,NA,NA,NA,3,16,2,AHUACATLAN,64,R,,-0.6749642089057839,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,65,R,B,109,104,1,2,0,0,25,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,27,0,279,8,287,435,NA,NA,NA,NA,3,16,2,AHUACATLAN,65,R,,-0.1798091225250853,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,65,R,E01,29,73,0,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,144,9,153,220,NA,NA,NA,NA,3,16,2,AHUACATLAN,65,R,,-0.3366217511752723,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,66,U,B,113,117,3,8,0,1,5,16,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,0,328,13,341,455,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,66,U,,0.7253545113925733,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,67,M,B,94,60,6,10,2,1,3,23,36,3,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,26,0,272,8,280,394,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,67,M,,0.21066040615179268,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,67,M,C01,115,53,1,10,0,0,7,20,32,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,279,10,289,394,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,67,M,,-0.10410544939214583,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,68,U,B,114,53,2,10,0,0,17,11,24,15,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,13,0,262,10,272,383,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,68,U,,-0.37418632917200084,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,68,U,C01,120,53,2,9,1,1,12,9,23,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,256,10,266,382,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,68,U,,-0.46466415943727646,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,69,M,B,123,65,2,7,1,3,13,8,50,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,17,0,302,5,307,461,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,69,M,,0.2998058340421107,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,70,U,B,68,32,2,11,0,0,6,4,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,162,2,164,225,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,70,U,,-0.6912759038305608,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,71,R,B,24,31,26,4,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,119,4,123,192,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,71,R,,-0.751313464374864,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,72,R,B,30,25,15,0,0,0,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,84,99,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,72,R,,-1.1382305330240468,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,74,R,B,55,69,13,7,1,0,13,6,28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,0,225,9,234,318,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,74,R,,0.05017488604847457,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,74,R,E01,23,23,12,1,1,0,2,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,87,0,87,118,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,74,R,,-0.9062801891037722,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,75,R,B,139,160,30,3,0,1,5,8,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,386,13,399,585,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,75,R,,0.8158319109073199,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,76,R,B,28,33,5,2,0,1,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,93,6,99,146,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,76,R,,-1.0007517467360485,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,77,M,B,83,88,35,7,1,1,13,9,19,8,2,2,0,0,0,1,1,0,1,0,0,0,0,2,0,3,1,18,0,295,17,312,441,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,77,M,,0.006248144109575304,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,78,U,B,119,179,15,15,2,1,9,5,29,17,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,27,0,426,30,456,652,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,78,U,,1.4380346090524865,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,79,R,B,53,70,53,10,2,0,15,8,16,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,292,13,305,456,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,79,R,,-0.3123587597004115,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,79,R,C01,56,97,29,4,2,0,10,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34,0,261,13,274,456,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,79,R,,0.0461648194684508,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,80,U,B,106,57,2,5,1,1,5,7,31,98,6,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,2,29,0,355,6,361,514,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,80,U,,-0.17070948887545465,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,81,U,B,42,29,3,3,0,1,1,4,19,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,14,0,150,8,158,219,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,81,U,,-0.704469056881085,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,82,U,B,112,55,0,16,0,1,14,2,36,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,36,1,354,11,366,487,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,82,U,,-0.2532119034412311,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,83,U,B,128,98,5,10,1,0,11,5,41,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,442,10,452,633,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,83,U,,0.5109084451262316,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,84,R,B,33,22,6,2,1,0,2,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,86,8,94,124,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,84,R,,-1.1247604000191427,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,86,R,B,25,93,8,5,0,3,1,9,27,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,37,0,218,9,227,290,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,86,R,,0.5261286005269229,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,87,R,B,25,11,20,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,72,3,75,97,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,87,R,,-1.302183809163013,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,88,R,B,77,114,86,11,0,0,0,3,16,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,324,2,326,393,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,88,R,,0.04744902462498796,1,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,89,R,B,50,93,53,6,0,1,5,3,0,45,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,0,265,8,273,376,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,89,R,,-0.40241940069538656,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,B,76,80,13,12,1,8,28,6,31,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,39,1,309,12,322,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.13119221913834078,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C01,62,79,8,8,2,11,40,14,23,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,38,0,297,7,304,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.14677749716292096,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C02,71,71,9,17,1,7,27,14,33,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,32,0,300,20,320,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.18355155257853856,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C03,69,72,10,16,4,8,29,6,18,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,28,0,276,15,291,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.18651581078001178,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,129,U,C01,122,101,9,2,3,0,12,2,50,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,0,344,8,352,556,NA,NA,NA,NA,3,15,5,COMPOSTELA,129,U,,0.7581752567232182,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,130,U,B,140,116,3,2,3,2,10,4,88,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,377,4,381,640,NA,NA,NA,NA,3,15,5,COMPOSTELA,130,U,,1.8232025168069401,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,131,U,B,169,109,1,8,3,2,3,1,63,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,28,0,396,10,406,610,NA,NA,NA,NA,3,15,5,COMPOSTELA,131,U,,1.0146655720727333,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,132,U,B,99,92,3,4,1,0,8,2,44,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,38,0,298,12,310,515,NA,NA,NA,NA,3,15,5,COMPOSTELA,132,U,,0.5594267303003811,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,132,U,C01,116,69,5,4,3,0,9,2,47,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,297,7,304,515,NA,NA,NA,NA,3,15,5,COMPOSTELA,132,U,,0.24269023923120747,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,132,U,C02,103,80,8,5,1,0,9,2,54,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19,1,289,7,297,515,NA,NA,NA,NA,3,15,5,COMPOSTELA,132,U,,0.5796641774832536,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,133,U,B,115,68,7,3,2,1,11,1,34,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,24,0,272,5,277,513,NA,NA,NA,NA,3,15,5,COMPOSTELA,133,U,,-0.060315478091705454,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,137,M,B,140,104,7,7,1,0,10,7,53,5,4,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,49,0,395,10,405,674,NA,NA,NA,NA,3,15,5,COMPOSTELA,137,M,,0.8998081883351521,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,137,M,C01,154,88,20,2,3,1,15,5,50,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,41,0,387,17,404,674,NA,NA,NA,NA,3,15,5,COMPOSTELA,137,M,,0.48507605785353236,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,137,M,SMR01,76,60,9,8,1,0,4,1,45,3,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,29,0,245,8,253,0,NA,NA,NA,NA,3,15,5,COMPOSTELA,137,M,,0.15326009253052758,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,138,M,B,128,101,7,7,0,3,12,0,56,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9,0,331,11,342,618,NA,NA,NA,NA,3,15,5,COMPOSTELA,138,M,,0.7958563556369814,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,139,R,B,58,94,5,3,5,3,23,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,368,7,375,627,NA,NA,NA,NA,3,10,5,COMPOSTELA,139,R,,0.5307403524031871,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,140,R,B,95,74,6,3,1,0,3,2,42,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,88,0,320,11,331,504,NA,NA,NA,NA,3,15,5,COMPOSTELA,140,R,,0.2523111543635516,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,141,R,B,95,81,4,5,5,1,12,5,49,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,8,1,293,5,299,604,NA,NA,NA,NA,3,15,5,COMPOSTELA,141,R,,0.6339941464486865,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,142,R,B,21,20,0,2,2,0,3,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,13,0,72,3,75,118,NA,NA,NA,NA,3,15,5,COMPOSTELA,142,R,,-1.088323519730418,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,143,R,B,25,40,7,1,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,127,2,129,210,NA,NA,NA,NA,3,15,5,COMPOSTELA,143,R,,-0.7830422394308938,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,143,R,E01,24,22,0,2,1,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,98,4,102,128,NA,NA,NA,NA,3,15,5,COMPOSTELA,143,R,,-1.1204776536632597,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,144,M,B,57,113,7,7,1,1,9,13,21,1,0,2,0,0,0,0,1,0,1,0,0,0,1,2,0,3,1,101,0,342,24,366,630,NA,NA,NA,NA,3,10,5,COMPOSTELA,144,M,,0.6920886292946318,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,145,M,B,61,97,0,0,1,2,20,3,32,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0,312,17,329,564,NA,NA,NA,NA,3,10,5,COMPOSTELA,145,M,,0.5348785892646291,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,145,M,E01,36,14,1,5,1,1,8,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0,95,9,104,184,NA,NA,NA,NA,3,10,5,COMPOSTELA,145,M,,-1.326539284566313,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,146,R,B,56,72,2,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,149,3,152,225,NA,NA,NA,NA,3,10,5,COMPOSTELA,146,R,,-0.5941236329858753,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,147,R,B,140,95,1,0,1,1,19,1,5,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,8,0,277,12,289,412,NA,NA,NA,NA,3,10,5,COMPOSTELA,147,R,,-0.37406632849709404,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,148,U,B,118,188,3,8,1,1,38,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,390,2,392,705,NA,NA,NA,NA,3,10,5,COMPOSTELA,148,U,,1.407076537606673,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,149,U,B,83,128,1,7,4,0,26,3,24,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,52,0,336,26,362,573,NA,NA,NA,NA,3,10,5,COMPOSTELA,149,U,,0.7871782114361715,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,150,U,B,63,151,2,22,5,0,27,3,21,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,53,0,352,10,362,567,NA,NA,NA,NA,3,10,5,COMPOSTELA,150,U,,1.098411815593429,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,151,M,B,46,120,6,19,2,0,35,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,317,14,331,539,NA,NA,NA,NA,3,10,5,COMPOSTELA,151,M,,0.5463294998557584,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,151,M,C01,53,84,7,23,4,1,42,1,20,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,87,0,326,16,342,539,NA,NA,NA,NA,3,10,5,COMPOSTELA,151,M,,0.03638348637917175,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,152,U,B,49,73,2,4,3,2,47,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,258,13,271,431,NA,NA,NA,NA,3,10,5,COMPOSTELA,152,U,,-0.3405995700797794,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,5,COMPOSTELA,152,U,C01,80,59,1,9,2,0,28,2,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,243,11,254,431,NA,NA,NA,NA,3,10,5,COMPOSTELA,152,U,,-0.5017551813387726,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,153,R,B,21,33,1,1,1,1,3,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,0,115,3,118,234,NA,NA,NA,NA,3,15,5,COMPOSTELA,153,R,,-0.3425375271789687,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,133,U,C01,105,70,6,9,1,1,14,3,44,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0,282,7,289,512,NA,NA,NA,NA,3,15,5,COMPOSTELA,133,U,,0.21558138565795332,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,133,U,C02,87,107,4,2,6,0,20,1,34,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,30,1,298,7,306,512,NA,NA,NA,NA,3,15,5,COMPOSTELA,133,U,,0.6726863810730085,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,134,U,B,97,95,3,3,7,0,9,1,41,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,18,0,283,13,296,453,NA,NA,NA,NA,3,15,5,COMPOSTELA,134,U,,0.6789840496641459,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,134,U,C01,108,75,2,1,6,0,4,1,38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,33,0,273,10,283,452,NA,NA,NA,NA,3,15,5,COMPOSTELA,134,U,,0.25291713983831254,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,135,U,B,107,76,4,3,1,0,18,0,34,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,267,7,274,421,NA,NA,NA,NA,3,15,5,COMPOSTELA,135,U,,0.04347593664953034,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,135,U,C01,98,75,2,3,1,1,16,2,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,268,5,273,421,NA,NA,NA,NA,3,15,5,COMPOSTELA,135,U,,0.49299944798703005,1,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,136,U,B,189,173,3,13,4,2,6,7,51,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,460,6,466,687,NA,NA,NA,NA,3,15,5,COMPOSTELA,136,U,,1.7378774977911275,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C04,49,78,13,8,1,10,31,12,24,2,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6,4,35,1,282,13,296,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.1656060075853,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C05,71,59,4,11,3,10,41,12,33,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,38,1,295,9,305,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.027083837911226427,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C06,78,74,8,6,2,15,36,11,18,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,28,2,285,4,291,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.1399724613096177,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C07,85,61,6,9,3,5,44,3,20,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,45,0,295,12,307,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.3861473026319894,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C08,63,60,6,8,1,7,36,9,24,2,8,1,0,0,0,3,1,0,0,1,1,1,0,0,0,3,3,32,0,270,12,282,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.2048785450435508,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C09,54,82,12,10,5,2,35,10,19,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,37,0,278,16,294,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.12961469481440102,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,E01,82,52,11,2,4,3,3,32,44,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,31,0,282,4,286,729,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.48134340197841746,1,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,E01C01,67,46,11,5,6,1,33,5,26,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,27,3,244,4,251,729,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.33409289664316755,1,1,3.1
