CLAVE_CASILLA,ID_ESTADO,estrato
180979C0400,18,9
180980B0100,18,9
180981B0100,18,9
180981C0100,18,9
180981C0200,18,9
180981C0300,18,9
180982B0100,18,4
180982C0100,18,4
180983B0100,18,4
180985B0100,18,4
180985C0100,18,4
180986B0100,18,4
180986C0100,18,4
180986C0200,18,4
180986C0300,18,4
180987B0100,18,6
180987C0100,18,6
180987C0200,18,6
180988B0100,18,6
180989B0100,18,6
180989C0100,18,6
180990B0100,18,6
320001B0100,32,9
320002B0100,32,5
320003B0100,32,5
320003C0100,32,5
320004B0100,32,5
320005B0100,32,2
320006B0100,32,5
320007B0100,32,9
320008B0100,32,9
320009B0100,32,9
320010B0100,32,2
320013B0100,32,5
320014B0100,32,9
320015B0100,32,5
320015C0100,32,5
320016B0100,32,9
320017B0100,32,9
320017C0100,32,9
320018B0100,32,9
320019B0100,32,9
320020B0100,32,9
320021B0100,32,9
320022B0100,32,5
320022C0100,32,5
320023B0100,32,2
320024B0100,32,9
320026B0100,32,9
320027B0100,32,9
320028B0100,32,9
320029B0100,32,9
320031B0100,32,2
320032B0100,32,9
320033B0100,32,2
320034B0100,32,5
320035B0100,32,5
320036B0100,32,2
320037B0100,32,9
320038B0100,32,9
320039B0100,32,9
320040B0100,32,1
320040C0100,32,1
320040C0200,32,1
320040C0300,32,1
320040C0400,32,1
320041B0100,32,4
320041C0100,32,4
320041C0200,32,4
320042B0100,32,1
320043B0100,32,1
320043C0100,32,1
320044B0100,32,1
320044C0100,32,1
320045B0100,32,1
320045C0100,32,1
320046B0100,32,1
320046C0100,32,1
320047B0100,32,1
320047C0100,32,1
320048B0100,32,1
320048C0100,32,1
320048C0200,32,1
320048E0100,32,1
320048E0101,32,1
320048E0102,32,1
320048E0103,32,1
320049B0100,32,1
320050B0100,32,1
320050C0100,32,1
320050S0100,32,1
320051B0100,32,1
320051C0100,32,1
320052B0100,32,1
320053B0100,32,1
320053C0100,32,1
320053C0200,32,1
320054B0100,32,1
320054C0100,32,1
320054C0200,32,1
320054C0300,32,1
320054C0400,32,1
320054C0500,32,1
320055B0100,32,1
320055C0100,32,1
320055C0200,32,1
320056B0100,32,12
320056C0100,32,12
320056C0200,32,12
320057B0100,32,12
320057C0100,32,12
320057C0200,32,12
320058B0100,32,8
320058C0100,32,8
320059B0100,32,12
320060B0100,32,8
320061B0100,32,8
320061C0100,32,8
320062B0100,32,4
320063B0100,32,12
320064B0100,32,8
320064C0100,32,8
320065B0100,32,4
320066B0100,32,4
320067B0100,32,1
320068B0100,32,8
320069B0100,32,8
320069C0100,32,8
320070B0100,32,12
320073B0100,32,6
320074B0100,32,6
320075B0100,32,6
320076B0100,32,6
320076C0100,32,6
320076S0100,32,6
320077B0100,32,6
320077C0100,32,6
320078B0100,32,6
320079B0100,32,6
320079C0100,32,6
320080B0100,32,6
320080C0100,32,6
320082B0100,32,13
320083B0100,32,13
320084B0100,32,6
320085B0100,32,10
320086B0100,32,10
320087B0100,32,10
320091B0100,32,13
320092B0100,32,10
320093B0100,32,10
320094B0100,32,10
320095B0100,32,10
320096B0100,32,10
320098B0100,32,10
320099B0100,32,10
320103B0100,32,9
320103C0100,32,9
320104B0100,32,5
320104C0100,32,5
320105B0100,32,9
320105C0100,32,9
320106B0100,32,9
320106C0100,32,9
320107B0100,32,9
320107C0100,32,9
320108B0100,32,9
320108C0100,32,9
320109B0100,32,9
320110B0100,32,9
320111B0100,32,9
320112B0100,32,9
320112C0100,32,9
320113B0100,32,9
320114B0100,32,4
320115B0100,32,4
320116B0100,32,12
320117B0100,32,1
320118B0100,32,4
320119B0100,32,4
320120B0100,32,8
320121B0100,32,8
320121E0100,32,8
320122B0100,32,8
320123B0100,32,8
320124B0100,32,8
320124E0100,32,8
320125B0100,32,8
320125E0100,32,8
320126B0100,32,8
320127B0100,32,8
320128B0100,32,8
320129B0100,32,1
320130B0100,32,8
320131B0100,32,8
320131E0100,32,8
320132B0100,32,8
320133B0100,32,8
320134B0100,32,8
320135B0100,32,12
320135C0100,32,12
320135C0200,32,12
320135C0300,32,12
320135C0400,32,12
320136B0100,32,8
320136C0100,32,8
320136C0200,32,8
320136C0300,32,8
320137B0100,32,4
320137C0100,32,4
320137C0200,32,4
320137C0300,32,4
320137C0400,32,4
320138B0100,32,4
320139B0100,32,4
320139C0100,32,4
320139C0200,32,4
320139C0300,32,4
320140B0100,32,12
320140C0100,32,12
320140C0200,32,12
320140C0300,32,12
320140C0400,32,12
320140C0500,32,12
320140C0600,32,12
320140C0700,32,12
320140C0800,32,12
320141B0100,32,1
320141C0100,32,1
320142B0100,32,1
320142C0100,32,1
320143B0100,32,4
320144B0100,32,1
320144C0100,32,1
320145B0100,32,4
320146B0100,32,1
320146C0100,32,1
320147B0100,32,1
320147C0100,32,1
320148B0100,32,12
320148C0100,32,12
320148C0200,32,12
320148C0300,32,12
320148S0100,32,12
320149B0100,32,4
320149C0100,32,4
320150B0100,32,4
320150C0100,32,4
320151B0100,32,4
320151C0100,32,4
320152B0100,32,1
320152C0100,32,1
320153B0100,32,4
320154B0100,32,4
320154C0100,32,4
320154C0200,32,4
320155B0100,32,12
320155C0100,32,12
320155C0200,32,12
320155C0300,32,12
320156B0100,32,4
320156C0100,32,4
320156C0200,32,4
320157B0100,32,4
320157C0100,32,4
320157C0200,32,4
320158B0100,32,1
320159B0100,32,4
320160B0100,32,4
320161B0100,32,4
320162B0100,32,4
320162C0100,32,4
320163B0100,32,4
320163C0100,32,4
320163C0200,32,4
320163C0300,32,4
320163C0400,32,4
320164B0100,32,4
320164C0100,32,4
320165B0100,32,4
320166B0100,32,4
320167B0100,32,4
320168B0100,32,4
320169B0100,32,4
320170B0100,32,1
320170C0100,32,1
320171B0100,32,1
320171C0100,32,1
320172B0100,32,1
320173B0100,32,4
320174B0100,32,4
320175B0100,32,4
320176B0100,32,4
320177B0100,32,4
320178B0100,32,4
320179B0100,32,4
320180B0100,32,1
320180C0100,32,1
320181B0100,32,1
320181C0100,32,1
320182B0100,32,4
320183B0100,32,4
320183S0100,32,4
320184B0100,32,1
320185B0100,32,1
320186B0100,32,4
320187B0100,32,1
320188B0100,32,1
320189B0100,32,4
320189C0100,32,4
320189S0100,32,4
320190B0100,32,1
320190C0100,32,1
320190C0200,32,4
320191B0100,32,1
320191C0100,32,1
320192B0100,32,1
320193B0100,32,4
320193C0100,32,4
320194B0100,32,4
320194C0100,32,4
320194C0200,32,4
320194C0300,32,4
320194C0400,32,4
320194E0100,32,4
320194E0101,32,4
320194E0102,32,4
320194E0103,32,4
320194E0200,32,4
320194E0201,32,4
320194E0202,32,4
320195B0100,32,4
320195C0100,32,4
320196B0100,32,4
320196C0100,32,4
320197B0100,32,4
320198B0100,32,4
320199B0100,32,1
320200B0100,32,4
320201B0100,32,4
320202B0100,32,1
320203B0100,32,4
320204B0100,32,4
320205B0100,32,4
320206B0100,32,4
320207B0100,32,4
320208B0100,32,4
320209B0100,32,4
320210B0100,32,4
320210C0100,32,4
320210C0200,32,4
320210C0300,32,4
320210E0100,32,4
320210E0101,32,4
320211B0100,32,4
320211C0100,32,4
320212B0100,32,4
320212C0100,32,4
320212C0200,32,4
320212C0300,32,4
320213B0100,32,4
320213C0100,32,4
320213C0200,32,4
320213C0300,32,4
320213C0400,32,4
320214B0100,32,4
320215B0100,32,1
320216B0100,32,1
320216C0100,32,1
320217B0100,32,4
320218B0100,32,12
320219B0100,32,8
320220B0100,32,12
320221B0100,32,12
320222B0100,32,8
320223B0100,32,8
320224B0100,32,8
320225B0100,32,12
320226B0100,32,12
320227B0100,32,12
320228B0100,32,4
320228C0100,32,4
320228C0200,32,4
320229B0100,32,4
320229C0100,32,4
320230B0100,32,8
320230C0100,32,8
320231B0100,32,12
320231C0100,32,12
320232B0100,32,12
320232C0100,32,12
320233B0100,32,12
320234B0100,32,8
320235B0100,32,12
320236B0100,32,8
320237B0100,32,12
320238B0100,32,8
320239B0100,32,12
320240B0100,32,12
320240C0100,32,12
320241B0100,32,8
320242B0100,32,8
320243B0100,32,4
320244B0100,32,12
320245B0100,32,12
320246B0100,32,12
320246C0100,32,12
320247B0100,32,8
320248B0100,32,12
320249B0100,32,12
320249C0100,32,12
320250B0100,32,12
320250C0100,32,12
320251B0100,32,8
320252B0100,32,4
320252C0100,32,4
320253B0100,32,12
320254B0100,32,8
320255B0100,32,8
320256B0100,32,12
320257B0100,32,8
320258B0100,32,8
320259B0100,32,12
320260B0100,32,12
320261B0100,32,12
320262B0100,32,8
320263B0100,32,12
320264B0100,32,12
320264C0100,32,12
320265B0100,32,12
320265C0100,32,12
320266B0100,32,12
320266C0100,32,12
320267B0100,32,12
320267C0100,32,12
320267C0200,32,12
320268B0100,32,8
320268C0100,32,8
320269B0100,32,12
320270B0100,32,4
320270C0100,32,4
320271B0100,32,12
320271C0100,32,12
320271C0200,32,12
320272B0100,32,4
320272C0100,32,4
320273B0100,32,8
320274B0100,32,12
320274C0100,32,12
320275B0100,32,8
320276B0100,32,4
320276C0100,32,4
320276C0200,32,4
320277B0100,32,4
320277C0100,32,4
320278B0100,32,1
320279B0100,32,12
320279C0100,32,12
320280B0100,32,8
320281B0100,32,8
320282B0100,32,12
320282C0100,32,12
320283B0100,32,8
320284B0100,32,12
320285B0100,32,8
320286B0100,32,8
320288B0100,32,8
320289B0100,32,12
320290B0100,32,12
320290C0100,32,12
320291B0100,32,12
320292B0100,32,12
320292C0100,32,12
320292C0200,32,12
320293B0100,32,12
320294B0100,32,12
320295B0100,32,12
320296B0100,32,8
320297B0100,32,8
320298B0100,32,8
320299B0100,32,8
320300B0100,32,12
320300C0100,32,12
320302B0100,32,8
320303B0100,32,12
320303C0100,32,12
320304B0100,32,12
320304C0100,32,12
320305B0100,32,8
320306B0100,32,8
320307B0100,32,8
320308B0100,32,1
320309B0100,32,8
320310B0100,32,12
320311B0100,32,12
320312B0100,32,4
320313B0100,32,8
320314B0100,32,1
320315B0100,32,8
320316B0100,32,8
320317B0100,32,8
320318B0100,32,12
320318C0100,32,12
320318C0200,32,12
320318C0300,32,12
320320B0100,32,8
320321B0100,32,12
320322B0100,32,8
320324B0100,32,8
320325B0100,32,12
320326B0100,32,8
320327B0100,32,8
320330B0100,32,12
320331B0100,32,8
320332B0100,32,8
320333B0100,32,8
320334B0100,32,8
320335B0100,32,8
320336B0100,32,8
320338B0100,32,8
320339B0100,32,12
320340B0100,32,12
320341B0100,32,8
320343B0100,32,8
320344B0100,32,4
320344C0100,32,4
320345B0100,32,8
320346B0100,32,1
320347B0100,32,1
320349B0100,32,5
320350B0100,32,2
320350E0100,32,2
320351B0100,32,5
320352B0100,32,2
320353B0100,32,2
320354B0100,32,9
320356B0100,32,2
320359B0100,32,5
320360B0100,32,9
320361B0100,32,9
320362B0100,32,9
320363B0100,32,9
320364B0100,32,9
320364E0100,32,9
320365B0100,32,9
320366B0100,32,9
320369B0100,32,9
320369C0100,32,9
320370B0100,32,9
320371B0100,32,9
320372B0100,32,9
320373B0100,32,9
320374B0100,32,9
320375B0100,32,9
320377B0100,32,9
320378B0100,32,1
320378C0100,32,1
320379B0100,32,1
320379C0100,32,1
320380B0100,32,1
320380C0100,32,1
320381B0100,32,8
320382B0100,32,8
320382C0100,32,8
320383B0100,32,8
320384B0100,32,8
320386B0100,32,6
320386C0100,32,6
320387B0100,32,6
320387C0100,32,6
320388B0100,32,6
320389B0100,32,6
320389C0100,32,6
320390B0100,32,6
320391B0100,32,6
320392B0100,32,10
320393B0100,32,10
320393E0100,32,10
320394B0100,32,10
320395B0100,32,13
320396B0100,32,10
320397B0100,32,13
320398B0100,32,10
320399B0100,32,10
320400B0100,32,10
320401B0100,32,10
320402B0100,32,13
320403B0100,32,3
320404B0100,32,10
320405B0100,32,10
320406B0100,32,13
320407B0100,32,13
320408B0100,32,13
320408E0100,32,13
320409B0100,32,13
320410B0100,32,10
320411B0100,32,10
320412B0100,32,13
320413B0100,32,13
320413C0100,32,13
320414B0100,32,6
320415B0100,32,10
320416B0100,32,10
320417B0100,32,10
320418B0100,32,10
320419B0100,32,10
320420B0100,32,10
320421B0100,32,3
320422B0100,32,10
320423B0100,32,10
320424B0100,32,10
320425B0100,32,13
320426B0100,32,3
320427B0100,32,10
320428B0100,32,9
320429B0100,32,9
320430B0100,32,9
320433B0100,32,9
320435B0100,32,2
320436B0100,32,4
320436C0100,32,4
320437B0100,32,4
320437C0100,32,4
320438B0100,32,4
320438C0100,32,4
320439B0100,32,4
320439C0100,32,4
320440B0100,32,11
320441B0100,32,14
320441C0100,32,14
320441C0200,32,14
320442B0100,32,4
320442C0100,32,4
320443B0100,32,14
320444B0100,32,11
320445B0100,32,11
320445C0100,32,11
320446B0100,32,11
320447B0100,32,4
320448B0100,32,11
320448C0100,32,11
320448E0100,32,11
320449B0100,32,14
320449C0100,32,14
320450B0100,32,7
320451B0100,32,7
320452B0100,32,14
320452C0100,32,14
320453B0100,32,14
320454B0100,32,14
320455B0100,32,14
320456B0100,32,7
320457B0100,32,11
320458B0100,32,11
320459B0100,32,7
320460B0100,32,7
320460C0100,32,7
320460C0200,32,7
320461B0100,32,7
320462B0100,32,4
320463B0100,32,7
320463C0100,32,7
320463C0200,32,7
320463C0300,32,7
320464B0100,32,7
320464C0100,32,7
320464C0200,32,7
320465B0100,32,7
320465C0100,32,7
320466B0100,32,7
320466C0100,32,7
320467B0100,32,7
320467C0100,32,7
320467C0200,32,7
320468B0100,32,7
320468C0100,32,7
320468C0200,32,7
320469B0100,32,7
320469C0100,32,7
320469C0200,32,7
320470B0100,32,7
320470C0100,32,7
320470C0200,32,7
320470C0300,32,7
320470C0400,32,7
320470E0100,32,7
320470E0101,32,7
320470E0102,32,7
320470E0103,32,7
320470E0200,32,7
320470E0201,32,7
320470E0202,32,7
320470E0203,32,7
320470E0204,32,7
320470E0300,32,7
320470E0301,32,7
320470E0302,32,7
320470E0400,32,7
320470E0401,32,7
320470E0402,32,7
320470E0403,32,7
320470E0404,32,7
320470E0405,32,7
320470S0100,32,7
320471B0100,32,7
320471C0100,32,7
320471C0200,32,7
320471C0300,32,7
320472B0100,32,7
320472C0100,32,7
320473B0100,32,4
320473C0100,32,4
320474B0100,32,7
320475B0100,32,7
320475C0100,32,7
320476B0100,32,7
320477B0100,32,7
320478B0100,32,7
320479B0100,32,7
320480B0100,32,7
320481B0100,32,7
320482B0100,32,7
320483B0100,32,7
320484B0100,32,7
320485B0100,32,7
320486B0100,32,4
320486C0100,32,4
320487B0100,32,7
320488B0100,32,7
320488S0100,32,7
320489B0100,32,4
320489C0100,32,4
320490B0100,32,7
320491B0100,32,7
320491C0100,32,7
320491C0200,32,7
320491C0300,32,7
320492B0100,32,4
320493B0100,32,4
320493C0100,32,4
320494B0100,32,7
320494C0100,32,7
320494C0200,32,7
320494C0300,32,7
320494C0400,32,7
320495B0100,32,7
320496B0100,32,7
320496C0100,32,7
320497B0100,32,7
320498B0100,32,7
320499B0100,32,7
320500B0100,32,7
320500C0100,32,7
320500C0200,32,7
320501B0100,32,7
320501C0100,32,7
320502B0100,32,4
320502C0100,32,4
320503B0100,32,7
320503S0100,32,7
320504B0100,32,4
320504C0100,32,4
320505B0100,32,7
320506B0100,32,4
320506C0100,32,4
320507B0100,32,7
320507C0100,32,7
320507C0200,32,7
320507C0300,32,7
320507C0400,32,7
320507C0500,32,7
320507C0600,32,7
320507C0700,32,7
320507C0800,32,7
320507C0900,32,7
320508B0100,32,7
320508C0100,32,7
320509B0100,32,7
320509C0100,32,7
320510B0100,32,7
320510C0100,32,7
320510C0200,32,7
320510C0300,32,7
320510C0400,32,7
320511B0100,32,14
320512B0100,32,11
320512C0100,32,11
320513B0100,32,14
320514B0100,32,14
320514C0100,32,14
320515B0100,32,11
320515C0100,32,11
320516B0100,32,11
320517B0100,32,14
320517C0100,32,14
320518B0100,32,4
320518C0100,32,4
320519B0100,32,4
320519C0100,32,4
320520B0100,32,14
320520C0100,32,14
320520C0200,32,14
320521B0100,32,14
320521C0100,32,14
320521C0200,32,14
320521C0300,32,14
320522B0100,32,11
320522C0100,32,11
320523B0100,32,7
320523C0100,32,7
320524B0100,32,7
320524C0100,32,7
320524C0200,32,7
320525B0100,32,11
320526B0100,32,14
320526C0100,32,14
320527B0100,32,14
320527C0100,32,14
320527C0200,32,14
320527C0300,32,14
320528B0100,32,14
320528C0100,32,14
320528C0200,32,14
320529B0100,32,14
320529C0100,32,14
320529C0200,32,14
320530B0100,32,11
320530C0100,32,11
320530C0200,32,11
320531B0100,32,14
320531C0100,32,14
320531C0200,32,14
320532B0100,32,7
320532C0100,32,7
320533B0100,32,14
320533C0100,32,14
320534B0100,32,11
320534C0100,32,11
320535B0100,32,7
320535C0100,32,7
320536B0100,32,14
320536C0100,32,14
320537B0100,32,14
320537C0100,32,14
320537C0200,32,14
320538B0100,32,14
320538C0100,32,14
320539B0100,32,14
320539C0100,32,14
320539C0200,32,14
320539C0300,32,14
320539C0400,32,14
320539C0500,32,14
320539C0600,32,14
320540B0100,32,7
320540C0100,32,7
320541B0100,32,14
320542B0100,32,11
320542C0100,32,11
320543B0100,32,14
320543C0100,32,14
320543C0200,32,14
320545B0100,32,14
320546B0100,32,11
320547B0100,32,14
320548B0100,32,11
320549B0100,32,7
320549C0100,32,7
320549C0200,32,7
320549C0300,32,7
320549C0400,32,7
320549C0500,32,7
320549C0600,32,7
320549C0700,32,7
320549C0800,32,7
320549C0900,32,7
320549E0100,32,7
320551B0100,32,7
320551C0100,32,7
320551C0200,32,7
320551C0300,32,7
320551C0400,32,7
320552B0100,32,2
320552C0100,32,2
320553B0100,32,2
320554B0100,32,9
320555B0100,32,9
320556B0100,32,9
320557B0100,32,9
320558B0100,32,2
320559B0100,32,9
320560B0100,32,9
320562B0100,32,9
320563B0100,32,9
320564B0100,32,9
320565B0100,32,9
320566B0100,32,2
320566C0100,32,2
320567B0100,32,2
320567C0100,32,2
320568B0100,32,2
320568C0100,32,2
320569B0100,32,5
320569C0100,32,5
320570B0100,32,5
320571B0100,32,5
320572B0100,32,5
320572C0100,32,5
320573B0100,32,5
320573C0100,32,5
320573C0200,32,5
320574B0100,32,2
320575B0100,32,5
320576B0100,32,2
320576S0100,32,2
320577B0100,32,2
320578B0100,32,5
320579B0100,32,5
320580B0100,32,2
320581B0100,32,2
320582B0100,32,9
320583B0100,32,9
320584B0100,32,2
320586B0100,32,9
320586E0100,32,9
320587B0100,32,9
320588B0100,32,9
320589B0100,32,9
320590B0100,32,9
320591B0100,32,9
320593B0100,32,9
320594B0100,32,9
320596B0100,32,9
320599B0100,32,2
320599C0100,32,2
320600B0100,32,9
320601B0100,32,9
320603B0100,32,9
320604B0100,32,9
320605B0100,32,9
320606B0100,32,2
320606C0100,32,2
320606C0200,32,2
320606C0300,32,2
320606C0400,32,2
320607B0100,32,5
320608B0100,32,5
320608C0100,32,5
320608C0200,32,5
320609B0100,32,2
320609C0100,32,2
320609C0200,32,2
320610B0100,32,2
320610C0100,32,2
320611B0100,32,2
320611C0100,32,2
320612B0100,32,2
320612C0100,32,2
320613B0100,32,5
320614B0100,32,2
320615B0100,32,5
320616B0100,32,5
320617B0100,32,5
320617C0100,32,5
320617C0200,32,5
320617C0300,32,5
320618B0100,32,2
320619B0100,32,2
320620B0100,32,2
320621B0100,32,2
320622B0100,32,2
320623B0100,32,2
320624B0100,32,2
320625B0100,32,2
320626B0100,32,5
320627B0100,32,5
320627C0100,32,5
320628B0100,32,5
320628C0100,32,5
320628C0200,32,5
320628S0100,32,5
320629B0100,32,5
320629C0100,32,5
320630B0100,32,2
320631B0100,32,2
320632B0100,32,5
320633B0100,32,5
320634B0100,32,2
320635B0100,32,2
320636B0100,32,2
320637B0100,32,2
320638B0100,32,5
320639B0100,32,2
320640B0100,32,2
320641B0100,32,2
320642B0100,32,5
320643B0100,32,2
320643C0100,32,2
320644B0100,32,2
320645B0100,32,2
320645C0100,32,2
320646B0100,32,2
320647B0100,32,2
320647C0100,32,2
320648B0100,32,2
320648C0100,32,2
320648C0200,32,2
320649B0100,32,2
320649C0100,32,2
320650B0100,32,2
320651B0100,32,2
320652B0100,32,2
320653B0100,32,2
320654B0100,32,2
320655B0100,32,2
320656B0100,32,2
320657B0100,32,9
320658B0100,32,9
320659B0100,32,9
320660B0100,32,9
320662B0100,32,9
320663B0100,32,9
320664B0100,32,9
320665B0100,32,9
320666B0100,32,9
320667B0100,32,9
320669B0100,32,2
320669E0100,32,2
320670B0100,32,9
320670E0100,32,9
320671B0100,32,2
320672B0100,32,2
320673B0100,32,9
320674B0100,32,9
320675B0100,32,2
320676B0100,32,9
320677B0100,32,2
320678B0100,32,9
320679B0100,32,9
320680B0100,32,9
320681B0100,32,9
320682B0100,32,2
320683B0100,32,9
320684B0100,32,9
320685B0100,32,9
320686B0100,32,9
320687B0100,32,9
320688B0100,32,9
320689B0100,32,2
320690B0100,32,2
320691B0100,32,2
320692B0100,32,2
320694B0100,32,2
320695B0100,32,9
320696B0100,32,9
320697B0100,32,2
320698B0100,32,2
320699B0100,32,9
320701B0100,32,9
320703B0100,32,9
320704B0100,32,2
320708B0100,32,12
320709B0100,32,12
320710B0100,32,12
320711B0100,32,12
320712B0100,32,8
320713B0100,32,8
320713E0100,32,8
320714B0100,32,8
320715B0100,32,8
320716B0100,32,12
320717B0100,32,8
320718B0100,32,6
320718C0100,32,6
320718C0200,32,6
320719B0100,32,13
320719C0100,32,13
320720B0100,32,10
320720C0100,32,10
320721B0100,32,10
320721C0100,32,10
320722B0100,32,6
320723B0100,32,6
320724B0100,32,3
320724S0100,32,3
320725B0100,32,3
320725C0100,32,3
320726B0100,32,6
320727B0100,32,10
320727C0100,32,10
320728B0100,32,3
320728C0100,32,3
320729B0100,32,6
320730B0100,32,3
320730C0100,32,3
320731B0100,32,6
320731C0100,32,6
320732B0100,32,10
320733B0100,32,13
320734B0100,32,10
320735B0100,32,10
320736B0100,32,10
320737B0100,32,3
320738B0100,32,10
320739B0100,32,13
320740B0100,32,10
320742B0100,32,2
320742C0100,32,2
320742E0100,32,2
320743B0100,32,5
320744B0100,32,2
320744C0100,32,2
320745B0100,32,5
320746B0100,32,5
320747B0100,32,5
320748B0100,32,5
320749B0100,32,2
320749C0100,32,2
320750B0100,32,5
320751B0100,32,2
320752B0100,32,5
320752C0100,32,5
320753B0100,32,5
320753C0100,32,5
320754B0100,32,9
320755B0100,32,2
320756B0100,32,5
320756C0100,32,5
320757B0100,32,9
320758B0100,32,2
320761B0100,32,9
320762B0100,32,9
320763B0100,32,7
320763C0100,32,7
320763C0200,32,7
320764B0100,32,7
320764C0100,32,7
320764C0200,32,7
320765B0100,32,7
320765C0100,32,7
320766B0100,32,7
320766C0100,32,7
320767B0100,32,7
320768B0100,32,7
320768C0100,32,7
320768C0200,32,7
320768S0100,32,7
320769B0100,32,7
320769C0100,32,7
320769C0200,32,7
320769C0300,32,7
320770B0100,32,7
320771B0100,32,11
320772B0100,32,7
320773B0100,32,14
320773C0100,32,14
320773C0200,32,14
320773C0300,32,14
320773C0400,32,14
320774B0100,32,11
320774C0100,32,11
320775B0100,32,14
320775C0100,32,14
320776B0100,32,7
320776C0100,32,7
320777B0100,32,4
320777C0100,32,4
320778B0100,32,11
320778C0100,32,11
320779B0100,32,11
320779C0100,32,11
320780B0100,32,14
320780C0100,32,14
320781B0100,32,11
320781C0100,32,11
320782B0100,32,14
320782C0100,32,14
320783B0100,32,11
320784B0100,32,11
320785B0100,32,7
320786B0100,32,14
320786C0100,32,14
320787B0100,32,14
320787C0100,32,14
320788B0100,32,14
320788C0100,32,14
320789B0100,32,4
320789C0100,32,4
320790B0100,32,14
320790C0100,32,14
320791B0100,32,11
320791C0100,32,11
320792B0100,32,14
320792C0100,32,14
320792C0200,32,14
320793B0100,32,11
320794B0100,32,2
320794C0100,32,2
320795B0100,32,5
320795C0100,32,5
320796B0100,32,5
320797B0100,32,5
320797C0100,32,5
320798B0100,32,5
320798C0100,32,5
320798C0200,32,5
320799B0100,32,9
320800B0100,32,9
320800C0100,32,9
320802B0100,32,9
320803B0100,32,9
320804B0100,32,9
320805B0100,32,9
320805C0100,32,9
320806B0100,32,9
320808B0100,32,13
320808C0100,32,13
320809B0100,32,13
320810B0100,32,13
320811B0100,32,13
320812B0100,32,10
320813B0100,32,10
320814B0100,32,10
320815B0100,32,10
320816B0100,32,13
320817B0100,32,13
320819B0100,32,10
320820B0100,32,13
320820C0100,32,13
320821B0100,32,13
320822B0100,32,13
320823B0100,32,3
320824B0100,32,10
320826B0100,32,13
320827B0100,32,13
320828B0100,32,13
320829B0100,32,10
320831B0100,32,13
320832B0100,32,10
320834B0100,32,10
320835B0100,32,10
320836B0100,32,10
320837B0100,32,10
320838B0100,32,13
320839B0100,32,10
320841B0100,32,13
320841C0100,32,13
320842B0100,32,10
320843B0100,32,10
320844B0100,32,10
320845B0100,32,10
320846B0100,32,10
320847B0100,32,13
320849B0100,32,10
320850B0100,32,10
320851B0100,32,10
320853B0100,32,13
320854B0100,32,10
320856B0100,32,10
320859B0100,32,13
320860B0100,32,10
320861B0100,32,10
320862B0100,32,10
320863B0100,32,10
320865B0100,32,13
320866B0100,32,10
320867B0100,32,10
320868B0100,32,13
320868C0100,32,13
320869B0100,32,13
320870B0100,32,10
320871B0100,32,13
320873B0100,32,10
320874B0100,32,10
320875B0100,32,10
320876B0100,32,9
320877B0100,32,9
320877C0100,32,9
320878B0100,32,9
320878E0100,32,9
320879B0100,32,9
320880B0100,32,9
320883B0100,32,9
320884B0100,32,3
320884C0100,32,3
320885B0100,32,6
320885C0100,32,6
320886B0100,32,6
320886C0100,32,6
320887B0100,32,6
320888B0100,32,6
320889B0100,32,6
320890B0100,32,6
320890C0100,32,6
320890C0200,32,6
320891B0100,32,6
320891C0100,32,6
320892B0100,32,6
320893B0100,32,6
320894B0100,32,6
320894C0100,32,6
320895B0100,32,10
320895C0100,32,10
320896B0100,32,10
320896C0100,32,10
320897B0100,32,6
320898B0100,32,13
320899B0100,32,10
320900B0100,32,13
320900C0100,32,13
320901B0100,32,13
320902B0100,32,10
320903B0100,32,10
320903C0100,32,10
320903C0200,32,10
320903C0300,32,10
320903E0100,32,10
320904B0100,32,13
320906B0100,32,2
320907B0100,32,2
320908B0100,32,5
320908C0100,32,5
320909B0100,32,9
320911B0100,32,2
320913B0100,32,9
320914B0100,32,2
320915B0100,32,2
320916B0100,32,2
320916C0100,32,2
320917B0100,32,2
320918B0100,32,2
320918C0100,32,2
320919B0100,32,9
320921B0100,32,9
320923B0100,32,9
320924B0100,32,9
320925B0100,32,9
320926B0100,32,9
320927B0100,32,2
320928B0100,32,2
320929B0100,32,9
320931B0100,32,9
320933B0100,32,9
320934B0100,32,9
320936B0100,32,9
320938B0100,32,9
320940B0100,32,9
320941B0100,32,9
320945B0100,32,6
320945C0100,32,6
320946B0100,32,6
320946C0100,32,6
320947B0100,32,6
320947C0100,32,6
320948B0100,32,6
320948C0100,32,6
320949B0100,32,6
320949C0100,32,6
320950B0100,32,10
320951B0100,32,6
320951C0100,32,6
320952B0100,32,6
320952C0100,32,6
320952C0200,32,6
320953B0100,32,6
320953C0100,32,6
320954B0100,32,5
320955B0100,32,5
320956B0100,32,5
320957B0100,32,2
320958B0100,32,9
320960B0100,32,9
320961B0100,32,2
320962B0100,32,9
320963B0100,32,9
320964B0100,32,9
320964E0100,32,9
320965B0100,32,2
320965C0100,32,2
320965C0200,32,2
320966B0100,32,9
320966C0100,32,9
320967B0100,32,2
320967C0100,32,2
320968B0100,32,5
320968C0100,32,5
320969B0100,32,5
320969C0100,32,5
320969C0200,32,5
320969C0300,32,5
320970B0100,32,5
320971B0100,32,2
320972B0100,32,5
320973B0100,32,2
320973C0100,32,2
320974B0100,32,2
320974C0100,32,2
